科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生
310730,美洲研究所,D 日,D 博士,1,2,4,1,0,1,0,0,0,0,0,0,0,0,5,1
310730,美洲研究所,D 日,M 碩士,10,12,4,6,0,0,0,0,0,0,0,0,0,0,11,12
310731,亞洲研究所,D 日,M 碩士,5,7,8,10,0,0,0,0,0,0,0,0,0,0,14,19
310731,亞洲研究所,N 職,M 碩士,20,13,17,11,0,0,0,0,0,0,0,0,0,0,7,18
310732,社會與區域發展學系,D 日,M 碩士,9,12,5,8,0,6,1,6,0,0,0,0,0,0,0,0
310732,社會與區域發展學系,D 日,B 學士,21,37,15,37,15,32,13,34,0,0,0,0,0,0,3,4
310732,社會與區域發展學系,N 職,M 碩士,0,0,3,19,0,0,0,4,0,0,0,0,0,0,1,1
310732,社會與區域發展學系,S 暑,M 碩士,1,20,3,20,3,17,3,20,0,0,0,0,0,0,3,4
310734,歐洲文化與旅遊學位學程,D 日,B 學士,13,26,6,23,0,0,0,0,0,0,0,0,0,0,0,0
310735,臺灣與亞太研究全英語學位學程,D 日,M 碩士,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310801,公共行政學系,D 日,D 博士,4,2,0,2,2,1,2,0,3,2,1,0,3,1,0,0
310801,公共行政學系,D 日,M 碩士,26,33,29,35,19,23,5,11,0,0,0,0,0,0,7,8
310801,公共行政學系,D 日,B 學士,66,143,80,138,46,133,53,128,0,0,0,0,0,0,8,10
310801,公共行政學系,N 職,M 碩士,25,17,18,17,9,3,3,3,2,1,4,2,0,0,8,4
310801,公共行政學系,P 進,B 學士,31,29,30,30,23,25,17,22,0,0,0,0,0,0,5,12
310802,公共行政與政策學系,D 日,D 博士,3,1,5,2,2,2,4,0,1,1,5,1,2,2,2,0
310802,公共行政與政策學系,D 日,M 碩士,17,19,20,25,19,14,8,5,0,0,0,0,0,0,1,2
310802,公共行政與政策學系,D 日,B 學士,76,121,63,130,66,127,50,128,0,0,0,0,0,0,9,22
310802,公共行政與政策學系,N 職,M 碩士,19,30,18,31,3,7,6,5,1,1,2,0,0,0,12,26
310802,公共行政與政策學系,P 進,B 學士,21,34,34,50,26,67,24,61,0,0,0,0,0,0,7,33
310804,行政管理(暨政策)學系,D 日,D 博士,2,1,1,0,0,0,1,0,1,1,2,1,0,0,0,0
310804,行政管理(暨政策)學系,D 日,M 碩士,12,32,16,11,10,16,5,5,0,0,0,0,0,0,0,0
310804,行政管理(暨政策)學系,D 日,B 學士,137,251,132,237,121,260,118,255,0,0,0,0,0,0,21,25
310804,行政管理(暨政策)學系,N 職,M 碩士,59,90,58,78,24,33,20,20,11,6,2,0,0,0,0,0
310804,行政管理(暨政策)學系,N 修,C 學士,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
310804,行政管理(暨政策)學系,P 進,B 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
310806,公共政策研究所,D 日,M 碩士,5,5,5,4,6,2,1,1,0,0,0,0,0,0,0,0
310806,公共政策研究所,N 職,M 碩士,17,37,14,32,8,6,0,0,2,3,0,0,0,0,0,0
310807,公共政策與管理學系,D 日,M 碩士,10,0,5,0,3,1,2,0,0,0,0,0,0,0,0,0
310807,公共政策與管理學系,D 日,B 學士,15,34,20,25,23,31,28,24,0,0,0,0,0,0,5,3
310808,公共事務(管理)學系,D 日,D 博士,3,0,3,1,3,1,3,1,0,2,1,2,4,1,0,0
310808,公共事務(管理)學系,D 日,M 碩士,28,28,22,19,12,6,14,5,0,0,0,0,0,0,2,0
310808,公共事務(管理)學系,D 日,B 學士,81,128,70,109,67,106,67,89,0,0,0,0,0,0,15,12
310808,公共事務(管理)學系,N 職,M 碩士,102,83,99,66,21,15,33,18,0,2,5,0,0,0,10,2
310809,社會暨公共事務學系,D 日,M 碩士,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310809,社會暨公共事務學系,D 日,B 學士,6,33,14,29,14,22,13,20,0,0,0,0,0,0,4,4
310809,社會暨公共事務學系,N 職,M 碩士,5,23,2,16,2,1,0,0,0,0,0,0,0,0,0,1
310810,國家政策與公共事務研究所,D 日,M 碩士,1,10,4,6,1,2,1,0,0,0,0,0,0,0,0,0
310810,國家政策與公共事務研究所,N 職,M 碩士,15,12,12,16,4,3,2,3,1,2,0,0,0,0,0,0
310811,地政學系,D 日,D 博士,2,0,1,2,1,3,2,0,0,2,1,3,1,0,0,0
310811,地政學系,D 日,M 碩士,13,15,16,15,5,15,0,3,0,0,0,0,0,0,0,0
310811,地政學系,D 日,B 學士,54,69,67,58,53,67,51,60,0,0,0,0,0,0,19,8
310811,地政學系,N 職,M 碩士,17,10,15,9,15,9,11,8,2,0,0,0,0,0,0,0
310816,高階公共政策碩士,N 職,M 碩士,8,7,9,5,3,1,0,1,0,0,0,0,0,0,0,0
310817,國際廉能治理學位學程,N 職,M 碩士,6,1,5,2,1,1,0,0,1,1,1,1,0,0,0,0
310818,非營利組織經營管理學位學程,N 職,M 碩士,4,18,9,11,0,0,0,0,0,0,0,0,0,0,0,0
310901,國際(暨大陸)(與兩岸)事務系,D 日,M 碩士,9,5,6,3,3,1,1,1,0,0,0,0,0,0,0,0
310901,國際(暨大陸)(與兩岸)事務系,D 日,B 學士,34,62,24,60,35,66,29,69,0,0,0,0,0,0,14,10
310901,國際(暨大陸)(與兩岸)事務系,P 進,B 學士,23,17,19,11,21,13,13,11,0,0,0,0,0,0,0,0
310902,國際事務與(全球)戰略研究所,D 日,D 博士,7,4,12,0,2,1,0,0,0,0,0,0,0,0,17,6
310902,國際事務與(全球)戰略研究所,D 日,M 碩士,9,3,14,7,0,0,0,0,0,0,0,0,0,0,18,6
310902,國際事務與(全球)戰略研究所,N 職,M 碩士,23,2,18,8,0,0,0,0,0,0,0,0,0,0,36,4
310903,戰略暨國際事務研究所,D 日,M 碩士,9,11,9,5,13,4,5,7,0,0,0,0,0,0,0,0
310903,戰略暨國際事務研究所,N 職,M 碩士,22,8,16,9,0,0,11,0,20,0,0,0,0,0,0,0
310904,國際事業暨文化交流研究所,D 日,M 碩士,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0
310904,國際事業暨文化交流研究所,N 職,M 碩士,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1
310905,外交學系,D 日,D 博士,0,1,3,1,3,2,5,0,1,0,1,1,3,0,0,0
310905,外交學系,D 日,M 碩士,15,13,8,13,11,9,11,5,0,0,0,0,0,0,0,0
310905,外交學系,D 日,B 學士,27,41,19,48,23,44,15,47,0,0,0,0,0,0,3,20
310905,外交學系,N 職,M 碩士,14,8,15,4,10,4,4,1,3,0,0,0,0,0,0,0
310908,全球經營與策略研究所,D 日,M 碩士,11,10,2,9,5,7,1,0,0,0,0,0,0,0,0,0
310909,國際研究英語學位學程,D 日,M 碩士,4,8,10,7,2,2,0,0,0,0,0,0,0,0,0,0
310910,國際事務與外交學位學程,D 日,B 學士,4,4,6,20,3,19,0,0,0,0,0,0,0,0,0,0
310911,亞太事務學位學程,D 日,M 碩士,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
310912,國際事務與企業學系,D 日,M 碩士,17,20,11,22,5,5,6,3,0,0,0,0,0,0,0,0
310912,國際事務與企業學系,D 日,B 學士,19,33,15,24,25,13,13,5,0,0,0,0,0,0,7,1
311002,國家發展(與兩岸關係)研究所,D 日,D 博士,15,5,10,4,7,4,11,7,9,3,9,8,9,7,0,0
311002,國家發展(與兩岸關係)研究所,D 日,M 碩士,52,37,45,35,40,33,36,24,0,0,0,0,0,0,0,0
311002,國家發展(與兩岸關係)研究所,N 職,M 碩士,13,13,13,12,10,6,1,1,0,1,4,1,0,0,0,0
311003,勞工(關係)學系,D 日,M 碩士,32,35,27,29,20,42,17,21,0,0,0,0,0,0,0,0
311003,勞工(關係)學系,D 日,B 學士,52,115,52,119,67,111,49,123,0,0,0,0,0,0,13,5
311003,勞工(關係)學系,N 職,M 碩士,10,20,8,21,4,14,5,10,9,12,0,0,0,0,0,0
311004,勞動學研究所,D 日,M 碩士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311005,勞動暨人力資源學系,D 日,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
311007,犯罪(防治)學系,D 日,D 博士,6,0,6,0,3,2,8,0,2,2,5,2,2,3,1,0
311007,犯罪(防治)學系,D 日,M 碩士,13,25,5,27,12,14,4,4,0,0,0,0,0,0,1,0
311007,犯罪(防治)學系,D 日,B 學士,5,30,8,26,12,26,3,29,0,0,0,0,0,0,1,2
311007,犯罪(防治)學系,N 職,M 碩士,31,28,29,17,13,9,10,11,6,5,0,1,0,0,9,4
311008,未來學系,D 日,M 碩士,6,1,4,5,0,0,0,0,0,0,0,0,0,0,5,4
311015,資訊與社會研究所,D 日,M 碩士,4,7,11,6,3,1,2,0,0,0,0,0,0,0,1,0
311017,人權學位學程,D 日,M 碩士,2,4,0,2,1,4,4,6,0,0,0,0,0,0,0,0
311018,科技與社會研究所,D 日,M 碩士,3,5,1,1,1,3,2,4,0,0,0,0,0,0,0,0
311019,學習科學研究所,D 日,M 碩士,6,5,11,7,2,7,2,5,0,0,0,0,0,0,0,0
311021,區域與社會發展學系,D 日,M 碩士,1,10,1,6,3,5,0,3,0,0,0,0,0,0,1,0
311021,區域與社會發展學系,D 日,B 學士,22,23,26,24,25,25,21,35,0,0,0,0,0,0,1,4
311021,區域與社會發展學系,S 暑,M 碩士,8,12,5,14,5,10,4,0,5,1,0,0,0,0,0,0
311024,公共與文化事務學系,D 日,M 碩士,4,3,6,4,6,5,5,5,0,0,0,0,0,0,0,0
311024,公共與文化事務學系,D 日,B 學士,25,17,24,19,22,21,19,24,0,0,0,0,0,0,0,0
311024,公共與文化事務學系,N 職,M 碩士,14,14,11,6,0,0,0,0,0,0,0,0,0,0,2,0
311025,客家語文暨社會科學學系,D 日,D 博士,3,1,2,1,2,1,1,2,0,0,0,0,0,0,0,0
311025,客家語文暨社會科學學系,D 日,M 碩士,9,10,5,19,5,14,8,8,0,0,0,0,0,0,0,1
311025,客家語文暨社會科學學系,D 日,B 學士,4,14,1,18,0,0,0,0,0,0,0,0,0,0,0,0
311025,客家語文暨社會科學學系,N 職,M 碩士,7,15,6,20,1,11,2,2,4,3,0,0,0,0,0,0
320101,大眾傳播學系,D 日,M 碩士,32,54,25,38,20,27,10,27,0,0,0,0,0,0,6,20
320101,大眾傳播學系,D 日,B 學士,170,401,216,370,198,388,205,368,0,0,0,0,0,0,72,42
320101,大眾傳播學系,N 職,M 碩士,2,9,8,10,4,10,1,4,0,0,0,0,0,0,6,7
320101,大眾傳播學系,P 進,B 學士,56,130,66,98,86,134,73,101,0,0,0,0,0,0,40,28
320102,傳播學系,D 日,D 博士,5,5,2,5,1,3,1,1,3,1,1,2,3,2,0,0
320102,傳播學系,D 日,M 碩士,39,51,12,39,12,45,18,16,0,0,0,0,0,0,0,0
320102,傳播學系,D 日,B 學士,75,154,76,150,80,145,79,137,0,0,0,0,0,0,18,38
320102,傳播學系,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320103,傳播與科技學系,D 日,B 學士,10,28,14,30,11,25,12,25,0,0,0,0,0,0,0,1
320104,傳播藝術系,D 日,B 學士,66,240,82,220,101,185,79,186,0,0,0,0,0,0,28,39
320104,傳播藝術系,D 日,C 學士,0,0,0,0,3,2,5,1,0,0,0,0,0,0,0,0
320104,傳播藝術系,N 修,B 學士,17,26,21,35,15,34,14,26,0,0,0,0,0,0,7,8
320105,資訊傳播(工程)(設計)學系,D 日,M 碩士,53,56,66,41,26,9,13,13,0,0,0,0,0,0,8,4
320105,資訊傳播(工程)(設計)學系,D 日,B 學士,560,620,589,624,589,594,520,602,0,0,0,0,0,0,151,71
320105,資訊傳播(工程)(設計)學系,N 職,M 碩士,11,15,10,17,2,2,8,1,1,1,3,2,0,0,0,0
320105,資訊傳播(工程)(設計)學系,N 修,B 學士,47,57,50,40,73,48,61,52,0,0,0,0,0,0,22,18
320105,資訊傳播(工程)(設計)學系,P 進,B 學士,19,6,20,6,20,5,33,5,0,0,0,0,0,0,17,0
320107,視訊傳播(設計)系,D 日,M 碩士,8,5,4,2,3,3,5,3,0,0,0,0,0,0,0,0
320107,視訊傳播(設計)系,D 日,B 學士,74,105,55,93,50,89,61,80,0,0,0,0,0,0,14,15
320107,視訊傳播(設計)系,D 日,C 學士,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320107,視訊傳播(設計)系,N 修,B 學士,23,15,12,13,10,9,15,15,0,0,0,0,0,0,14,4
320107,視訊傳播(設計)系,N 修,C 學士,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
320108,口語傳播學系,D 日,M 碩士,5,5,4,3,2,6,8,8,0,0,0,0,0,0,0,1
320108,口語傳播學系,D 日,B 學士,30,82,46,84,43,86,28,97,0,0,0,0,0,0,8,13
320108,口語傳播學系,N 職,M 碩士,4,7,3,1,3,1,0,0,0,0,0,0,0,0,0,0
320115,國際傳播學位學程,D 日,M 碩士,4,11,7,8,3,11,2,7,0,0,0,0,0,0,0,0
320117,傳播匯流與創新管理學位學程,N 職,M 碩士,4,6,9,8,1,1,0,0,0,0,0,0,0,0,0,0
320117,傳播匯流與創新管理學位學程,P 進,B 學士,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320201,新聞學系,D 日,D 博士,0,0,0,0,1,3,1,2,3,0,1,0,4,1,0,0
320201,新聞學系,D 日,M 碩士,18,32,23,56,24,61,18,41,0,0,0,0,0,0,0,0
320201,新聞學系,D 日,B 學士,106,260,96,316,144,324,121,328,0,0,0,0,0,0,32,63
320201,新聞學系,N 職,M 碩士,3,1,2,2,7,4,2,6,0,2,4,0,0,0,1,2
320202,新聞傳播學系,D 日,B 學士,13,57,16,51,16,52,15,51,0,0,0,0,0,0,1,6
320205,新聞與大眾傳播學位學程,D 日,B 學士,2,11,3,21,10,26,6,19,0,0,0,0,0,0,2,6
320206,廣播與電視新聞學系,D 日,B 學士,21,38,30,29,25,27,9,3,0,0,0,0,0,0,6,2
320301,廣播電視(電影)學系,D 日,M 碩士,23,22,30,39,22,31,32,23,0,0,0,0,0,0,0,0
320301,廣播電視(電影)學系,D 日,B 學士,111,255,104,268,129,309,128,306,0,0,0,0,0,0,46,55
320301,廣播電視(電影)學系,N 職,M 碩士,17,8,8,4,9,4,6,3,3,2,5,3,0,0,0,0
320301,廣播電視(電影)學系,N 修,C 學士,0,0,0,0,6,25,8,24,0,0,0,0,0,0,3,3
320301,廣播電視(電影)學系,P 進,B 學士,10,26,13,22,15,19,5,28,0,0,0,0,0,0,2,7
320302,影像傳播學系,D 日,B 學士,13,54,25,46,18,48,21,46,0,0,0,0,0,0,6,15
320303,影視傳播系,D 日,B 學士,39,42,43,30,35,45,21,23,0,0,0,0,0,0,0,0
320401,公共關係暨廣告學系,D 日,M 碩士,8,11,3,13,2,3,1,1,0,0,0,0,0,0,0,0
320401,公共關係暨廣告學系,D 日,B 學士,65,231,83,217,66,215,66,215,0,0,0,0,0,0,17,20
320401,公共關係暨廣告學系,D 日,C 學士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320401,公共關係暨廣告學系,N 職,M 碩士,3,10,5,7,3,5,4,5,0,6,1,6,0,0,0,0
320401,公共關係暨廣告學系,N 修,B 學士,11,11,1,10,11,15,5,18,0,0,0,0,0,0,1,2
320401,公共關係暨廣告學系,N 修,C 學士,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
320501,博物館學研究所,D 日,M 碩士,2,22,6,18,7,18,10,35,0,0,0,0,0,0,0,0
320502,博物館學與古物維護研究所,D 日,M 碩士,8,21,6,15,3,20,4,28,0,0,0,0,0,0,0,1
320601,(資訊與)圖書館學系,D 日,M 碩士,3,9,9,2,0,0,0,0,0,0,0,0,0,0,7,11
320601,(資訊與)圖書館學系,D 日,B 學士,41,78,40,91,37,87,36,79,0,0,0,0,0,0,3,6
320602,(數位)圖書資訊學系,D 日,D 博士,3,5,3,0,2,2,1,3,0,4,1,3,1,4,0,0
320602,(數位)圖書資訊學系,D 日,M 碩士,10,43,17,39,14,51,13,36,0,0,0,0,0,0,0,4
320602,(數位)圖書資訊學系,D 日,B 學士,27,88,30,80,28,72,32,87,0,0,0,0,0,0,6,19
320602,(數位)圖書資訊學系,N 職,M 碩士,13,29,1,11,4,16,3,5,2,5,0,1,0,0,0,0
320602,(數位)圖書資訊學系,P 進,B 學士,17,44,15,34,17,33,15,30,0,0,0,0,0,0,10,15
320603,圖書資訊與檔案學研究所,D 日,D 博士,1,4,1,2,0,2,1,1,0,0,0,0,0,0,0,0
320603,圖書資訊與檔案學研究所,D 日,M 碩士,4,12,7,10,1,3,1,1,0,0,0,0,0,0,0,0
320605,數位出版與典藏數位學習研究所,N 職,M 碩士,5,4,2,8,0,0,0,0,0,0,0,0,0,0,2,4
320702,圖文傳播(藝術)學系,D 日,M 碩士,10,21,6,27,6,6,3,2,0,0,0,0,0,0,0,0
320702,圖文傳播(藝術)學系,D 日,B 學士,32,59,23,67,19,68,21,65,0,0,0,0,0,0,10,6
320702,圖文傳播(藝術)學系,N 職,M 碩士,9,12,6,15,6,11,5,14,4,4,2,2,0,0,0,0
320702,圖文傳播(藝術)學系,P 進,B 學士,11,27,13,27,9,31,7,35,0,0,0,0,0,0,4,5
320703,圖文傳播暨數位出版學系,D 日,M 碩士,4,5,4,3,1,2,2,2,0,0,0,0,0,0,0,0
320703,圖文傳播暨數位出版學系,D 日,B 學士,23,86,29,83,19,97,17,99,0,0,0,0,0,0,1,8
320703,圖文傳播暨數位出版學系,N 職,M 碩士,5,5,2,3,2,2,2,0,2,2,2,2,0,0,0,0
320801,廣告傳播學系,D 日,B 學士,22,41,18,50,14,51,22,46,0,0,0,0,0,0,2,9
320802,廣告學系,D 日,M 碩士,0,0,5,12,2,6,0,0,0,0,0,0,0,0,0,0
320802,廣告學系,D 日,B 學士,35,162,43,132,60,186,66,179,0,0,0,0,0,0,16,31
320802,廣告學系,P 進,B 學士,0,0,47,105,45,117,50,96,0,0,0,0,0,0,35,51
320804,數位行銷與廣告系,D 日,B 學士,7,25,9,12,1,8,12,16,0,0,0,0,0,0,0,0
320804,數位行銷與廣告系,N 修,B 學士,0,0,9,8,29,14,7,8,0,0,0,0,0,0,0,0
329902,說服傳播國際學位學程,D 日,M 碩士,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
329999,傳播學院(不分系),D 日,D 博士,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
329999,傳播學院(不分系),D 日,M 碩士,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329999,傳播學院(不分系),D 日,B 學士,49,174,86,191,14,13,0,0,0,0,0,0,0,0,0,0
329999,傳播學院(不分系),N 職,M 碩士,10,13,6,15,7,15,1,3,0,2,0,0,0,0,0,0
340101,商學系,D 日,D 博士,32,17,23,17,23,22,31,11,13,8,13,8,7,9,0,0
340101,商學系,D 日,M 碩士,40,38,36,39,8,11,2,0,0,0,0,0,0,0,0,0
340101,商學系,P 進,B 學士,98,107,101,105,96,109,65,118,32,40,0,0,0,0,29,30
340106,(資訊與)電子商務學系,D 日,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
340106,(資訊與)電子商務學系,N 職,M 碩士,14,5,15,13,4,3,3,0,0,0,0,0,0,0,0,0
340107,電子商務管理學系,D 日,B 學士,1,0,22,11,16,8,24,9,0,0,0,0,0,0,7,1
340109,資訊經營學系,D 日,M 碩士,2,4,6,3,4,1,0,0,0,0,0,0,0,0,0,0
340109,資訊經營學系,D 日,B 學士,38,15,33,20,34,20,34,19,0,0,0,0,0,0,6,3
340109,資訊經營學系,N 職,M 碩士,19,6,18,9,25,2,9,2,9,0,0,0,0,0,0,0
340115,商業管理學位學程,P 進,B 學士,52,65,47,78,39,70,35,69,0,0,0,0,0,0,13,18
340117,商務與觀光企劃系,D 日,B 學士,18,9,3,8,10,5,11,7,0,0,0,0,0,0,2,7
340117,商務與觀光企劃系,D 日,C 學士,0,0,0,0,3,9,0,7,0,0,0,0,0,0,1,0
340117,商務與觀光企劃科,D 日,5 五專,2,6,3,15,8,22,9,17,7,27,0,0,0,0,2,1
340117,商務與觀光企劃系,N 修,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
340117,商務與觀光企劃系,N 修,C 學士,0,0,0,0,26,18,0,0,0,0,0,0,0,0,0,0
340118,全球商務學位學程,D 日,M 碩士,21,39,4,6,0,0,0,0,0,0,0,0,0,0,0,0
340118,全球商務學位學程,D 日,B 學士,24,32,26,28,0,0,0,0,0,0,0,0,0,0,0,0
340119,寰宇管理學位學程,D 日,B 學士,11,32,16,30,0,0,0,0,0,0,0,0,0,0,0,0
340120,文創與數位多媒體學位學程,D 日,B 學士,11,35,14,26,0,0,0,0,0,0,0,0,0,0,0,0
340122,財務金融暨會計研究所,D 日,M 碩士,24,27,29,21,2,4,0,1,0,0,0,0,0,0,0,0
340201,會計(與)(資訊)(科技)(系統)學系,D 日,D 博士,9,10,8,13,8,6,6,4,8,8,4,10,7,10,2,2
340201,會計(與)(資訊)(科技)(系統)學系,D 日,M 碩士,234,309,226,293,37,32,14,11,0,0,0,0,0,0,8,3
340201,會計(與)(資訊)(科技)(系統)學系,D 日,B 學士,1290,2611,1370,2607,1356,2705,1229,2701,0,0,0,0,0,0,273,245
340201,會計(與)(資訊)(科技)(系統)學系,D 日,C 學士,0,0,0,0,18,70,14,81,0,0,0,0,0,0,1,5
340201,會計(資訊)科,D 日,5 五專,37,170,39,171,43,158,36,159,40,193,0,0,0,0,10,12
340201,會計(與)(資訊)(科技)(系統)學系,N 職,M 碩士,96,172,87,179,23,27,26,27,10,9,0,0,0,0,9,20
340201,會計(與)(資訊)(科技)(系統)學系,N 修,B 學士,72,197,41,179,57,194,66,230,0,0,0,0,0,0,21,46
340201,會計(與)(資訊)(科技)(系統)學系,N 修,C 學士,0,0,0,0,14,59,7,54,0,0,0,0,0,0,2,18
340201,會計(資訊)科,N 修,2 二專,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0
340201,會計(與)(資訊)(科技)(系統)學系,P 進,B 學士,23,44,32,43,25,58,26,42,0,2,0,0,0,0,14,28
340204,會計統計科,N 修,2 二專,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0
340208,會計與財務學位學程,D 日,M 碩士,12,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0
340209,會計暨稅務學系,D 日,B 學士,32,71,36,67,37,58,40,48,0,0,0,0,0,0,5,1
340301,企業管理學系,D 日,D 博士,96,60,102,49,57,40,64,41,59,42,50,35,57,27,3,6
340301,企業管理學系,D 日,M 碩士,670,910,619,763,178,161,69,38,0,0,0,0,0,0,24,16
340301,企業管理學系,D 日,B 學士,3109,4240,3045,4272,3080,4367,2914,4340,0,0,0,0,0,0,655,412
340301,企業管理學系,D 日,C 學士,0,0,0,0,119,188,84,152,1,8,0,0,0,0,3,2
340301,企業管理科,D 日,2 二專,79,78,113,83,0,0,0,0,0,0,0,0,0,0,10,8
340301,企業管理科,D 日,5 五專,96,235,85,259,101,295,95,326,88,283,0,0,0,0,13,9
340301,企業管理學系,N 職,M 碩士,604,573,563,450,139,79,62,37,28,22,12,6,0,0,35,19
340301,企業管理學系,N 修,B 學士,1004,907,801,853,948,940,981,1004,0,0,0,0,0,0,281,176
340301,企業管理學系,N 修,C 學士,0,0,0,0,475,546,456,478,1,1,0,0,0,0,31,18
340301,企業管理科,N 修,2 二專,214,211,261,260,20,17,0,0,0,0,0,0,0,0,6,1
340301,企業管理學系,P 進,B 學士,303,271,215,252,306,312,361,354,41,63,0,0,0,0,85,62
340302,工商管理學系,D 日,M 碩士,17,7,6,3,7,9,5,3,0,0,0,0,0,0,0,0
340302,工商管理學系,D 日,B 學士,54,99,67,90,63,92,66,81,0,0,0,0,0,0,24,19
340303,經營(與)管理(技術)學系,D 日,D 博士,25,10,16,11,15,9,7,7,4,12,6,4,4,0,4,1
340303,經營(與)管理(技術)學系,D 日,M 碩士,180,195,155,198,51,31,13,11,0,0,0,0,0,0,16,9
340303,經營(與)管理(技術)學系,D 日,B 學士,196,292,196,295,164,289,138,316,0,0,0,0,0,0,36,18
340303,經營管理科,D 日,5 五專,0,0,0,0,0,0,0,0,14,17,0,0,0,0,2,1
340303,經營(與)管理(技術)學系,N 職,M 碩士,463,283,399,338,77,39,27,10,14,5,2,2,0,0,18,9
340303,經營(與)管理(技術)學系,N 修,B 學士,12,17,6,6,6,7,11,10,0,0,0,0,0,0,1,1
340303,經營(與)管理(技術)學系,N 修,C 學士,0,0,0,0,13,33,22,33,2,4,0,0,0,0,0,0
340303,經營(與)管理(技術)學系,P 進,B 學士,24,27,21,28,42,48,32,49,0,0,0,0,0,0,12,17
340305,事業經營學系,D 日,M 碩士,17,13,7,16,3,3,1,0,0,0,0,0,0,0,0,0
340305,事業經營學系,D 日,B 學士,56,78,52,82,42,102,51,80,0,0,0,0,0,0,6,9
340305,事業經營學系,N 職,M 碩士,31,36,24,39,20,10,6,2,4,3,0,0,0,0,0,0
340306,管理(科學)學系,D 日,D 博士,25,20,30,20,17,12,8,14,12,4,5,10,4,7,29,22
340306,管理(科學)學系,D 日,M 碩士,74,82,48,60,12,19,6,2,0,0,0,0,0,0,4,0
340306,管理(科學)學系,D 日,B 學士,82,99,99,89,78,98,79,103,0,0,0,0,0,0,22,6
340306,管理(科學)學系,N 職,D 博士,0,0,0,0,0,0,1,0,3,0,4,1,8,3,2,1
340306,管理(科學)學系,N 職,M 碩士,256,180,200,174,30,23,24,15,4,3,1,6,0,0,24,25
340306,管理(科學)學系,P 進,B 學士,95,103,19,8,0,0,0,0,0,0,0,0,0,0,4,1
340307,國際企業(與)(管理)學系,D 日,D 博士,17,14,12,20,19,9,18,14,15,8,16,11,20,18,0,0
340307,國際企業(與)(管理)學系,D 日,M 碩士,131,176,139,182,36,42,12,5,0,0,0,0,0,0,0,1
340307,國際企業(與)(管理)學系,D 日,B 學士,864,1618,830,1554,801,1634,771,1549,0,0,0,0,0,0,168,139
340307,國際企業(與)(管理)學系,D 日,C 學士,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
340307,國際企業(管理)科,D 日,2 二專,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
340307,國際企業(與)(管理)學系,N 職,M 碩士,96,164,82,131,18,23,10,4,2,1,1,0,0,0,9,7
340307,國際企業(與)(管理)學系,N 修,B 學士,141,140,100,144,111,196,80,209,0,0,0,0,0,0,35,34
340307,國際企業(與)(管理)學系,N 修,C 學士,0,0,0,0,30,47,44,54,6,6,0,0,0,0,4,0
340307,國際企業(與)(管理)學系,P 進,B 學士,56,38,70,75,125,134,72,120,0,0,0,0,0,0,41,36
340308,國際企業與貿易系,D 日,B 學士,34,70,63,92,52,88,55,110,0,0,0,0,0,0,13,9
340308,國際企業與貿易系,N 修,B 學士,0,0,0,1,12,11,8,8,0,0,0,0,0,0,1,0
340309,國際企業經營系,D 日,M 碩士,6,22,7,9,0,0,0,0,0,0,0,0,0,0,3,0
340309,國際企業經營系,D 日,B 學士,141,258,106,230,137,278,98,257,0,0,0,0,0,0,24,31
340309,國際企業經營系,N 職,M 碩士,13,46,13,25,0,0,0,0,0,0,0,0,0,0,3,2
340309,國際企業經營系,N 修,B 學士,39,43,14,13,30,42,49,48,0,0,0,0,0,0,17,12
340309,國際企業經營科,N 修,2 二專,7,9,4,1,0,0,0,0,0,0,0,0,0,0,1,0
